Area,Item,Year,Yield,avg_temp,Pesticides,avg_precipitation,group,yield_normalized
Pakistan,Sweet potatoes,1995,100688,26.09,7681.0,494,4,0.21460695481947623
Pakistan,Sweet potatoes,1995,100688,18.68,7681.0,494,4,0.21460695481947623
Pakistan,Sweet potatoes,1995,100688,22.61,7681.0,494,4,0.21460695481947623
Pakistan,Sweet potatoes,1996,105177,24.43,11955.0,494,4,0.22417958762402945
Pakistan,Sweet potatoes,1996,105177,22.61,11955.0,494,4,0.22417958762402945
Pakistan,Sweet potatoes,1996,105177,27.17,11955.0,494,4,0.22417958762402945
Pakistan,Sweet potatoes,1996,105177,22.61,11955.0,494,4,0.22417958762402945
Pakistan,Sweet potatoes,1996,105177,26.5,11955.0,494,4,0.22417958762402945
Pakistan,Sweet potatoes,1996,105177,24.43,11955.0,494,4,0.22417958762402945
Pakistan,Sweet potatoes,1996,105177,25.92,11955.0,494,4,0.22417958762402945
Pakistan,Sweet potatoes,1996,105177,18.72,11955.0,494,4,0.22417958762402945
Pakistan,Sweet potatoes,1996,105177,22.61,11955.0,494,4,0.22417958762402945
Pakistan,Sweet potatoes,1997,104716,23.76,16936.0,494,4,0.22319652152402966
Pakistan,Sweet potatoes,1997,104716,22.14,16936.0,494,4,0.22319652152402966
Pakistan,Sweet potatoes,1997,104716,26.82,16936.0,494,4,0.22319652152402966
Pakistan,Sweet potatoes,1997,104716,22.14,16936.0,494,4,0.22319652152402966
Pakistan,Sweet potatoes,1997,104716,26.29,16936.0,494,4,0.22319652152402966
Pakistan,Sweet potatoes,1997,104716,23.76,16936.0,494,4,0.22319652152402966
Pakistan,Sweet potatoes,1997,104716,25.16,16936.0,494,4,0.22319652152402966
Pakistan,Sweet potatoes,1997,104716,18.62,16936.0,494,4,0.22319652152402966
Pakistan,Sweet potatoes,1997,104716,22.14,16936.0,494,4,0.22319652152402966
Pakistan,Sweet potatoes,1998,108413,24.91,18406.0,494,4,0.23108024250385442
Pakistan,Sweet potatoes,1998,108413,23.11,18406.0,494,4,0.23108024250385442
Pakistan,Sweet potatoes,1998,108413,27.89,18406.0,494,4,0.23108024250385442
Pakistan,Sweet potatoes,1998,108413,23.11,18406.0,494,4,0.23108024250385442
Pakistan,Sweet potatoes,1998,108413,27.36,18406.0,494,4,0.23108024250385442
Pakistan,Sweet potatoes,1998,108413,24.91,18406.0,494,4,0.23108024250385442
Pakistan,Sweet potatoes,1998,108413,26.41,18406.0,494,4,0.23108024250385442
Pakistan,Sweet potatoes,1998,108413,19.15,18406.0,494,4,0.23108024250385442
Pakistan,Sweet potatoes,1998,108413,23.11,18406.0,494,4,0.23108024250385442
Pakistan,Sweet potatoes,1999,112339,25.5,20450.0,494,4,0.23945229783704133
Pakistan,Sweet potatoes,1999,112339,23.8,20450.0,494,4,0.23945229783704133
Pakistan,Sweet potatoes,1999,112339,27.54,20450.0,494,4,0.23945229783704133
Pakistan,Sweet potatoes,1999,112339,23.8,20450.0,494,4,0.23945229783704133
Pakistan,Sweet potatoes,1999,112339,27.14,20450.0,494,4,0.23945229783704133
Pakistan,Sweet potatoes,1999,112339,25.5,20450.0,494,4,0.23945229783704133
Pakistan,Sweet potatoes,1999,112339,26.8,20450.0,494,4,0.23945229783704133
Pakistan,Sweet potatoes,1999,112339,19.84,20450.0,494,4,0.23945229783704133
Pakistan,Sweet potatoes,1999,112339,23.8,20450.0,494,4,0.23945229783704133
Pakistan,Sweet potatoes,2000,109771,25.32,27885.0,494,4,0.23397612919322475
Pakistan,Sweet potatoes,2000,109771,23.6,27885.0,494,4,0.23397612919322475
Pakistan,Sweet potatoes,2000,109771,27.73,27885.0,494,4,0.23397612919322475
Pakistan,Sweet potatoes,2000,109771,23.6,27885.0,494,4,0.23397612919322475
Pakistan,Sweet potatoes,2000,109771,27.12,27885.0,494,4,0.23397612919322475
Pakistan,Sweet potatoes,2000,109771,25.32,27885.0,494,4,0.23397612919322475
Pakistan,Sweet potatoes,2000,109771,26.71,27885.0,494,4,0.23397612919322475
Pakistan,Sweet potatoes,2000,109771,19.68,27885.0,494,4,0.23397612919322475
Pakistan,Sweet potatoes,2000,109771,23.6,27885.0,494,4,0.23397612919322475
Pakistan,Sweet potatoes,2001,104168,25.18,11871.0,494,4,0.22202793101904078
Pakistan,Sweet potatoes,2001,104168,23.62,11871.0,494,4,0.22202793101904078
Pakistan,Sweet potatoes,2001,104168,27.7,11871.0,494,4,0.22202793101904078
Pakistan,Sweet potatoes,2001,104168,23.62,11871.0,494,4,0.22202793101904078
Pakistan,Sweet potatoes,2001,104168,27.28,11871.0,494,4,0.22202793101904078
Pakistan,Sweet potatoes,2001,104168,25.18,11871.0,494,4,0.22202793101904078
Pakistan,Sweet potatoes,2001,104168,26.5,11871.0,494,4,0.22202793101904078
Pakistan,Sweet potatoes,2001,104168,19.79,11871.0,494,4,0.22202793101904078
Pakistan,Sweet potatoes,2001,104168,23.62,11871.0,494,4,0.22202793101904078
Pakistan,Sweet potatoes,2002,100385,25.61,10881.83,494,4,0.21396081809865206
Pakistan,Sweet potatoes,2002,100385,23.83,10881.83,494,4,0.21396081809865206
Pakistan,Sweet potatoes,2002,100385,27.88,10881.83,494,4,0.21396081809865206
Pakistan,Sweet potatoes,2002,100385,23.83,10881.83,494,4,0.21396081809865206
Pakistan,Sweet potatoes,2002,100385,27.2,10881.83,494,4,0.21396081809865206
Pakistan,Sweet potatoes,2002,100385,25.61,10881.83,494,4,0.21396081809865206
Pakistan,Sweet potatoes,2002,100385,27.0,10881.83,494,4,0.21396081809865206
Pakistan,Sweet potatoes,2002,100385,19.7,10881.83,494,4,0.21396081809865206
Pakistan,Sweet potatoes,2002,100385,23.83,10881.83,494,4,0.21396081809865206
Pakistan,Sweet potatoes,2004,113473,25.55,8903.48,494,4,0.2418705124951753
Pakistan,Sweet potatoes,2004,113473,23.78,8903.48,494,4,0.2418705124951753
Pakistan,Sweet potatoes,2004,113473,27.94,8903.48,494,4,0.2418705124951753
Pakistan,Sweet potatoes,2004,113473,23.78,8903.48,494,4,0.2418705124951753
Pakistan,Sweet potatoes,2004,113473,27.5,8903.48,494,4,0.2418705124951753
Pakistan,Sweet potatoes,2004,113473,25.55,8903.48,494,4,0.2418705124951753
Pakistan,Sweet potatoes,2004,113473,26.96,8903.48,494,4,0.2418705124951753
Pakistan,Sweet potatoes,2004,113473,19.93,8903.48,494,4,0.2418705124951753
Pakistan,Sweet potatoes,2004,113473,23.78,8903.48,494,4,0.2418705124951753
Pakistan,Sweet potatoes,2005,112584,24.66,7914.31,494,4,0.23997475162120607
Pakistan,Sweet potatoes,2005,112584,22.8,7914.31,494,4,0.23997475162120607
Pakistan,Sweet potatoes,2005,112584,27.21,7914.31,494,4,0.23997475162120607
Pakistan,Sweet potatoes,2005,112584,22.8,7914.31,494,4,0.23997475162120607
Pakistan,Sweet potatoes,2005,112584,26.8,7914.31,494,4,0.23997475162120607
Pakistan,Sweet potatoes,2005,112584,24.66,7914.31,494,4,0.23997475162120607
Pakistan,Sweet potatoes,2005,112584,26.04,7914.31,494,4,0.23997475162120607
Pakistan,Sweet potatoes,2005,112584,18.75,7914.31,494,4,0.23997475162120607
Pakistan,Sweet potatoes,2005,112584,22.8,7914.31,494,4,0.23997475162120607
Pakistan,Sweet potatoes,2006,118514,25.17,6925.13,494,4,0.2526202656624181
Pakistan,Sweet potatoes,2006,118514,23.28,6925.13,494,4,0.2526202656624181
Pakistan,Sweet potatoes,2006,118514,27.29,6925.13,494,4,0.2526202656624181
Pakistan,Sweet potatoes,2006,118514,23.28,6925.13,494,4,0.2526202656624181
Pakistan,Sweet potatoes,2006,118514,26.73,6925.13,494,4,0.2526202656624181
Pakistan,Sweet potatoes,2006,118514,25.17,6925.13,494,4,0.2526202656624181
Pakistan,Sweet potatoes,2006,118514,26.46,6925.13,494,4,0.2526202656624181
Pakistan,Sweet potatoes,2006,118514,19.53,6925.13,494,4,0.2526202656624181
Pakistan,Sweet potatoes,2006,118514,23.28,6925.13,494,4,0.2526202656624181
Pakistan,Sweet potatoes,2007,114454,25.16,5935.96,494,4,0.24396246009625944
Pakistan,Sweet potatoes,2007,114454,23.33,5935.96,494,4,0.24396246009625944
Pakistan,Sweet potatoes,2007,114454,27.69,5935.96,494,4,0.24396246009625944
Pakistan,Sweet potatoes,2007,114454,23.33,5935.96,494,4,0.24396246009625944
Pakistan,Sweet potatoes,2007,114454,27.21,5935.96,494,4,0.24396246009625944
Pakistan,Sweet potatoes,2007,114454,25.16,5935.96,494,4,0.24396246009625944
Pakistan,Sweet potatoes,2007,114454,26.53,5935.96,494,4,0.24396246009625944
Pakistan,Sweet potatoes,2007,114454,19.5,5935.96,494,4,0.24396246009625944
Pakistan,Sweet potatoes,2007,114454,23.33,5935.96,494,4,0.24396246009625944
Pakistan,Sweet potatoes,2008,111477,24.89,4946.79,494,4,0.2376141135025515
Pakistan,Sweet potatoes,2008,111477,23.21,4946.79,494,4,0.2376141135025515
Pakistan,Sweet potatoes,2008,111477,27.23,4946.79,494,4,0.2376141135025515
Pakistan,Sweet potatoes,2008,111477,23.21,4946.79,494,4,0.2376141135025515
Pakistan,Sweet potatoes,2008,111477,26.74,4946.79,494,4,0.2376141135025515
Pakistan,Sweet potatoes,2008,111477,24.89,4946.79,494,4,0.2376141135025515
Pakistan,Sweet potatoes,2008,111477,26.33,4946.79,494,4,0.2376141135025515
Pakistan,Sweet potatoes,2008,111477,19.34,4946.79,494,4,0.2376141135025515
Pakistan,Sweet potatoes,2008,111477,23.21,4946.79,494,4,0.2376141135025515
Pakistan,Sweet potatoes,2009,114254,25.37,3957.61,494,4,0.243535967211227
Pakistan,Sweet potatoes,2009,114254,23.62,3957.61,494,4,0.243535967211227
Pakistan,Sweet potatoes,2009,114254,27.88,3957.61,494,4,0.243535967211227
Pakistan,Sweet potatoes,2009,114254,23.62,3957.61,494,4,0.243535967211227
Pakistan,Sweet potatoes,2009,114254,27.41,3957.61,494,4,0.243535967211227
Pakistan,Sweet potatoes,2009,114254,25.37,3957.61,494,4,0.243535967211227
Pakistan,Sweet potatoes,2009,114254,26.68,3957.61,494,4,0.243535967211227
Pakistan,Sweet potatoes,2009,114254,19.3,3957.61,494,4,0.243535967211227
Pakistan,Sweet potatoes,2009,114254,23.62,3957.61,494,4,0.243535967211227
Pakistan,Sweet potatoes,2010,109417,25.48,2968.44,494,4,0.2332212367867173
Pakistan,Sweet potatoes,2010,109417,23.75,2968.44,494,4,0.2332212367867173
Pakistan,Sweet potatoes,2010,109417,28.0,2968.44,494,4,0.2332212367867173
Pakistan,Sweet potatoes,2010,109417,23.75,2968.44,494,4,0.2332212367867173
Pakistan,Sweet potatoes,2010,109417,27.45,2968.44,494,4,0.2332212367867173
Pakistan,Sweet potatoes,2010,109417,25.48,2968.44,494,4,0.2332212367867173
Pakistan,Sweet potatoes,2010,109417,26.79,2968.44,494,4,0.2332212367867173
Pakistan,Sweet potatoes,2010,109417,19.52,2968.44,494,4,0.2332212367867173
Pakistan,Sweet potatoes,2010,109417,23.75,2968.44,494,4,0.2332212367867173
Pakistan,Sweet potatoes,2011,99623,24.98,1979.27,494,4,0.21233588020667846
Pakistan,Sweet potatoes,2011,99623,23.36,1979.27,494,4,0.21233588020667846
Pakistan,Sweet potatoes,2011,99623,27.41,1979.27,494,4,0.21233588020667846
Pakistan,Sweet potatoes,2011,99623,23.36,1979.27,494,4,0.21233588020667846
Pakistan,Sweet potatoes,2011,99623,27.02,1979.27,494,4,0.21233588020667846
Pakistan,Sweet potatoes,2011,99623,24.98,1979.27,494,4,0.21233588020667846
Pakistan,Sweet potatoes,2011,99623,26.32,1979.27,494,4,0.21233588020667846
Pakistan,Sweet potatoes,2011,99623,19.53,1979.27,494,4,0.21233588020667846
Pakistan,Sweet potatoes,2011,99623,23.36,1979.27,494,4,0.21233588020667846
Pakistan,Sweet potatoes,2012,86553,24.87,990.09,494,4,0.18446457016980813
Pakistan,Sweet potatoes,2012,86553,23.1,990.09,494,4,0.18446457016980813
Pakistan,Sweet potatoes,2012,86553,27.23,990.09,494,4,0.18446457016980813
Pakistan,Sweet potatoes,2012,86553,23.1,990.09,494,4,0.18446457016980813
Pakistan,Sweet potatoes,2012,86553,26.75,990.09,494,4,0.18446457016980813
Pakistan,Sweet potatoes,2012,86553,24.87,990.09,494,4,0.18446457016980813
Pakistan,Sweet potatoes,2012,86553,26.11,990.09,494,4,0.18446457016980813
Pakistan,Sweet potatoes,2012,86553,18.74,990.09,494,4,0.18446457016980813
Pakistan,Sweet potatoes,2012,86553,23.1,990.09,494,4,0.18446457016980813
Pakistan,Sweet potatoes,2013,88711,25.95,0.92,494,4,0.18906642839930823
Pakistan,Sweet potatoes,2013,88711,24.27,0.92,494,4,0.18906642839930823
Pakistan,Sweet potatoes,2013,88711,27.9,0.92,494,4,0.18906642839930823
Pakistan,Sweet potatoes,2013,88711,24.27,0.92,494,4,0.18906642839930823
Pakistan,Sweet potatoes,2013,88711,27.21,0.92,494,4,0.18906642839930823
Pakistan,Sweet potatoes,2013,88711,25.95,0.92,494,4,0.18906642839930823
Pakistan,Sweet potatoes,2013,88711,27.38,0.92,494,4,0.18906642839930823
Pakistan,Sweet potatoes,2013,88711,19.98,0.92,494,4,0.18906642839930823
Pakistan,Sweet potatoes,2013,88711,24.27,0.92,494,4,0.18906642839930823
Pakistan,Wheat,1990,18249,24.81,5299.0,494,4,0.03880872007352738
Pakistan,Wheat,1990,18249,23.14,5299.0,494,4,0.03880872007352738
Pakistan,Wheat,1990,18249,27.0,5299.0,494,4,0.03880872007352738
Pakistan,Wheat,1990,18249,23.14,5299.0,494,4,0.03880872007352738
Pakistan,Wheat,1990,18249,26.39,5299.0,494,4,0.03880872007352738
Pakistan,Wheat,1990,18249,24.81,5299.0,494,4,0.03880872007352738
Pakistan,Wheat,1990,18249,26.23,5299.0,494,4,0.03880872007352738
Pakistan,Wheat,1990,18249,19.36,5299.0,494,4,0.03880872007352738
Pakistan,Wheat,1990,18249,23.14,5299.0,494,4,0.03880872007352738
Pakistan,Wheat,1991,18410,24.38,5962.0,494,4,0.03915204684597849
Pakistan,Wheat,1991,18410,22.48,5962.0,494,4,0.03915204684597849
Pakistan,Wheat,1991,18410,26.98,5962.0,494,4,0.03915204684597849
Pakistan,Wheat,1991,18410,22.48,5962.0,494,4,0.03915204684597849
Pakistan,Wheat,1991,18410,26.34,5962.0,494,4,0.03915204684597849
Pakistan,Wheat,1991,18410,24.38,5962.0,494,4,0.03915204684597849
Pakistan,Wheat,1991,18410,25.87,5962.0,494,4,0.03915204684597849
Pakistan,Wheat,1991,18410,18.48,5962.0,494,4,0.03915204684597849
Pakistan,Wheat,1991,18410,22.48,5962.0,494,4,0.03915204684597849
Pakistan,Wheat,1992,19910,24.31,5518.0,494,4,0.04235074348372183
Pakistan,Wheat,1992,19910,22.36,5518.0,494,4,0.04235074348372183
Pakistan,Wheat,1992,19910,26.91,5518.0,494,4,0.04235074348372183
Pakistan,Wheat,1992,19910,22.36,5518.0,494,4,0.04235074348372183
Pakistan,Wheat,1992,19910,26.36,5518.0,494,4,0.04235074348372183
Pakistan,Wheat,1992,19910,24.31,5518.0,494,4,0.04235074348372183
Pakistan,Wheat,1992,19910,25.71,5518.0,494,4,0.04235074348372183
Pakistan,Wheat,1992,19910,18.34,5518.0,494,4,0.04235074348372183
Pakistan,Wheat,1992,19910,22.36,5518.0,494,4,0.04235074348372183
Pakistan,Wheat,1993,19466,25.04,4945.0,494,4,0.04140392927894981
Pakistan,Wheat,1993,19466,23.08,4945.0,494,4,0.04140392927894981
Pakistan,Wheat,1993,19466,27.72,4945.0,494,4,0.04140392927894981
Pakistan,Wheat,1993,19466,23.08,4945.0,494,4,0.04140392927894981
Pakistan,Wheat,1993,19466,27.25,4945.0,494,4,0.04140392927894981
Pakistan,Wheat,1993,19466,25.04,4945.0,494,4,0.04140392927894981
Pakistan,Wheat,1993,19466,26.51,4945.0,494,4,0.04140392927894981
Pakistan,Wheat,1993,19466,18.91,4945.0,494,4,0.04140392927894981
Pakistan,Wheat,1993,19466,23.08,4945.0,494,4,0.04140392927894981
Pakistan,Wheat,1994,18935,24.78,6183.0,494,4,0.04027159066918866
Pakistan,Wheat,1994,18935,22.93,6183.0,494,4,0.04027159066918866
Pakistan,Wheat,1994,18935,26.87,6183.0,494,4,0.04027159066918866
Pakistan,Wheat,1994,18935,22.93,6183.0,494,4,0.04027159066918866
Pakistan,Wheat,1994,18935,26.36,6183.0,494,4,0.04027159066918866
Pakistan,Wheat,1994,18935,24.78,6183.0,494,4,0.04027159066918866
Pakistan,Wheat,1994,18935,26.13,6183.0,494,4,0.04027159066918866
Pakistan,Wheat,1994,18935,18.78,6183.0,494,4,0.04027159066918866
Pakistan,Wheat,1994,18935,22.93,6183.0,494,4,0.04027159066918866
Pakistan,Wheat,1995,20811,24.58,7681.0,494,4,0.044272093930793
Pakistan,Wheat,1995,20811,22.61,7681.0,494,4,0.044272093930793
Pakistan,Wheat,1995,20811,27.11,7681.0,494,4,0.044272093930793
Pakistan,Wheat,1995,20811,22.61,7681.0,494,4,0.044272093930793
Pakistan,Wheat,1995,20811,26.63,7681.0,494,4,0.044272093930793
Pakistan,Wheat,1995,20811,24.58,7681.0,494,4,0.044272093930793
Pakistan,Wheat,1995,20811,26.09,7681.0,494,4,0.044272093930793
Pakistan,Wheat,1995,20811,18.68,7681.0,494,4,0.044272093930793
Pakistan,Wheat,1995,20811,22.61,7681.0,494,4,0.044272093930793
Pakistan,Wheat,1996,20184,24.43,11955.0,494,4,0.042935038736216284
Pakistan,Wheat,1996,20184,22.61,11955.0,494,4,0.042935038736216284
Pakistan,Wheat,1996,20184,27.17,11955.0,494,4,0.042935038736216284
Pakistan,Wheat,1996,20184,22.61,11955.0,494,4,0.042935038736216284
Pakistan,Wheat,1996,20184,26.5,11955.0,494,4,0.042935038736216284
Pakistan,Wheat,1996,20184,24.43,11955.0,494,4,0.042935038736216284
Pakistan,Wheat,1996,20184,25.92,11955.0,494,4,0.042935038736216284
Pakistan,Wheat,1996,20184,18.72,11955.0,494,4,0.042935038736216284
Pakistan,Wheat,1996,20184,22.61,11955.0,494,4,0.042935038736216284
Pakistan,Wheat,1997,20533,23.76,16936.0,494,4,0.0436792688205979
Pakistan,Wheat,1997,20533,22.14,16936.0,494,4,0.0436792688205979
Pakistan,Wheat,1997,20533,26.82,16936.0,494,4,0.0436792688205979
Pakistan,Wheat,1997,20533,22.14,16936.0,494,4,0.0436792688205979
Pakistan,Wheat,1997,20533,26.29,16936.0,494,4,0.0436792688205979
Pakistan,Wheat,1997,20533,23.76,16936.0,494,4,0.0436792688205979
Pakistan,Wheat,1997,20533,25.16,16936.0,494,4,0.0436792688205979
Pakistan,Wheat,1997,20533,18.62,16936.0,494,4,0.0436792688205979
Pakistan,Wheat,1997,20533,22.14,16936.0,494,4,0.0436792688205979
Pakistan,Wheat,1998,22376,24.91,18406.0,494,4,0.047609400756171885
Pakistan,Wheat,1998,22376,23.11,18406.0,494,4,0.047609400756171885
Pakistan,Wheat,1998,22376,27.89,18406.0,494,4,0.047609400756171885
Pakistan,Wheat,1998,22376,23.11,18406.0,494,4,0.047609400756171885
Pakistan,Wheat,1998,22376,27.36,18406.0,494,4,0.047609400756171885
Pakistan,Wheat,1998,22376,24.91,18406.0,494,4,0.047609400756171885
Pakistan,Wheat,1998,22376,26.41,18406.0,494,4,0.047609400756171885
Pakistan,Wheat,1998,22376,19.15,18406.0,494,4,0.047609400756171885
Pakistan,Wheat,1998,22376,23.11,18406.0,494,4,0.047609400756171885
Pakistan,Wheat,1999,21698,25.5,20450.0,494,4,0.046163589875911896
Pakistan,Wheat,1999,21698,23.8,20450.0,494,4,0.046163589875911896
Pakistan,Wheat,1999,21698,27.54,20450.0,494,4,0.046163589875911896
Pakistan,Wheat,1999,21698,23.8,20450.0,494,4,0.046163589875911896
Pakistan,Wheat,1999,21698,27.14,20450.0,494,4,0.046163589875911896
Pakistan,Wheat,1999,21698,25.5,20450.0,494,4,0.046163589875911896
Pakistan,Wheat,1999,21698,26.8,20450.0,494,4,0.046163589875911896
Pakistan,Wheat,1999,21698,19.84,20450.0,494,4,0.046163589875911896
Pakistan,Wheat,1999,21698,23.8,20450.0,494,4,0.046163589875911896
Pakistan,Wheat,2000,24907,25.32,27885.0,494,4,0.053006668216257484
Pakistan,Wheat,2000,24907,23.6,27885.0,494,4,0.053006668216257484
Pakistan,Wheat,2000,24907,27.73,27885.0,494,4,0.053006668216257484
Pakistan,Wheat,2000,24907,23.6,27885.0,494,4,0.053006668216257484
Pakistan,Wheat,2000,24907,27.12,27885.0,494,4,0.053006668216257484
Pakistan,Wheat,2000,24907,25.32,27885.0,494,4,0.053006668216257484
Pakistan,Wheat,2000,24907,26.71,27885.0,494,4,0.053006668216257484
Pakistan,Wheat,2000,24907,19.68,27885.0,494,4,0.053006668216257484
Pakistan,Wheat,2000,24907,23.6,27885.0,494,4,0.053006668216257484
Pakistan,Wheat,2001,23254,25.18,11871.0,494,4,0.04948170452146432
Pakistan,Wheat,2001,23254,23.62,11871.0,494,4,0.04948170452146432
Pakistan,Wheat,2001,23254,27.7,11871.0,494,4,0.04948170452146432
Pakistan,Wheat,2001,23254,23.62,11871.0,494,4,0.04948170452146432
Pakistan,Wheat,2001,23254,27.28,11871.0,494,4,0.04948170452146432
Pakistan,Wheat,2001,23254,25.18,11871.0,494,4,0.04948170452146432
Pakistan,Wheat,2001,23254,26.5,11871.0,494,4,0.04948170452146432
Pakistan,Wheat,2001,23254,19.79,11871.0,494,4,0.04948170452146432
Pakistan,Wheat,2001,23254,23.62,11871.0,494,4,0.04948170452146432
Pakistan,Wheat,2002,22621,25.61,10881.83,494,4,0.04813185454033663
Pakistan,Wheat,2002,22621,23.83,10881.83,494,4,0.04813185454033663
Pakistan,Wheat,2002,22621,27.88,10881.83,494,4,0.04813185454033663
Pakistan,Wheat,2002,22621,23.83,10881.83,494,4,0.04813185454033663
Pakistan,Wheat,2002,22621,27.2,10881.83,494,4,0.04813185454033663
Pakistan,Wheat,2002,22621,25.61,10881.83,494,4,0.04813185454033663
Pakistan,Wheat,2002,22621,27.0,10881.83,494,4,0.04813185454033663
Pakistan,Wheat,2002,22621,19.7,10881.83,494,4,0.04813185454033663
Pakistan,Wheat,2002,22621,23.83,10881.83,494,4,0.04813185454033663
Pakistan,Wheat,2004,23733,25.55,8903.48,494,4,0.05050315498111703
Pakistan,Wheat,2004,23733,23.78,8903.48,494,4,0.05050315498111703
Pakistan,Wheat,2004,23733,27.94,8903.48,494,4,0.05050315498111703
Pakistan,Wheat,2004,23733,23.78,8903.48,494,4,0.05050315498111703
Pakistan,Wheat,2004,23733,27.5,8903.48,494,4,0.05050315498111703
Pakistan,Wheat,2004,23733,25.55,8903.48,494,4,0.05050315498111703
Pakistan,Wheat,2004,23733,26.96,8903.48,494,4,0.05050315498111703
Pakistan,Wheat,2004,23733,19.93,8903.48,494,4,0.05050315498111703
Pakistan,Wheat,2004,23733,23.78,8903.48,494,4,0.05050315498111703
Pakistan,Wheat,2005,25858,24.66,7914.31,494,4,0.05503464188458676
Pakistan,Wheat,2005,25858,22.8,7914.31,494,4,0.05503464188458676
Pakistan,Wheat,2005,25858,27.21,7914.31,494,4,0.05503464188458676
Pakistan,Wheat,2005,25858,22.8,7914.31,494,4,0.05503464188458676
Pakistan,Wheat,2005,25858,26.8,7914.31,494,4,0.05503464188458676
Pakistan,Wheat,2005,25858,24.66,7914.31,494,4,0.05503464188458676
Pakistan,Wheat,2005,25858,26.04,7914.31,494,4,0.05503464188458676
Pakistan,Wheat,2005,25858,18.75,7914.31,494,4,0.05503464188458676
Pakistan,Wheat,2005,25858,22.8,7914.31,494,4,0.05503464188458676
Pakistan,Wheat,2006,25186,25.17,6925.13,494,4,0.053601625790877745
Pakistan,Wheat,2006,25186,23.28,6925.13,494,4,0.053601625790877745
Pakistan,Wheat,2006,25186,27.29,6925.13,494,4,0.053601625790877745
Pakistan,Wheat,2006,25186,23.28,6925.13,494,4,0.053601625790877745
Pakistan,Wheat,2006,25186,26.73,6925.13,494,4,0.053601625790877745
Pakistan,Wheat,2006,25186,25.17,6925.13,494,4,0.053601625790877745
Pakistan,Wheat,2006,25186,26.46,6925.13,494,4,0.053601625790877745
Pakistan,Wheat,2006,25186,19.53,6925.13,494,4,0.053601625790877745
Pakistan,Wheat,2006,25186,23.28,6925.13,494,4,0.053601625790877745
Pakistan,Wheat,2007,27156,25.16,5935.96,494,4,0.057802580708447335
Pakistan,Wheat,2007,27156,23.33,5935.96,494,4,0.057802580708447335
Pakistan,Wheat,2007,27156,27.69,5935.96,494,4,0.057802580708447335
Pakistan,Wheat,2007,27156,23.33,5935.96,494,4,0.057802580708447335
Pakistan,Wheat,2007,27156,27.21,5935.96,494,4,0.057802580708447335
Pakistan,Wheat,2007,27156,25.16,5935.96,494,4,0.057802580708447335
Pakistan,Wheat,2007,27156,26.53,5935.96,494,4,0.057802580708447335
Pakistan,Wheat,2007,27156,19.5,5935.96,494,4,0.057802580708447335
Pakistan,Wheat,2007,27156,23.33,5935.96,494,4,0.057802580708447335
Pakistan,Wheat,2008,24514,24.89,4946.79,494,4,0.05216860969716873
Pakistan,Wheat,2008,24514,23.21,4946.79,494,4,0.05216860969716873
Pakistan,Wheat,2008,24514,27.23,4946.79,494,4,0.05216860969716873
Pakistan,Wheat,2008,24514,23.21,4946.79,494,4,0.05216860969716873
Pakistan,Wheat,2008,24514,26.74,4946.79,494,4,0.05216860969716873
Pakistan,Wheat,2008,24514,24.89,4946.79,494,4,0.05216860969716873
Pakistan,Wheat,2008,24514,26.33,4946.79,494,4,0.05216860969716873
Pakistan,Wheat,2008,24514,19.34,4946.79,494,4,0.05216860969716873
Pakistan,Wheat,2008,24514,23.21,4946.79,494,4,0.05216860969716873
Pakistan,Wheat,2009,26568,25.37,3957.61,494,4,0.056548691626451944
Pakistan,Wheat,2009,26568,23.62,3957.61,494,4,0.056548691626451944
Pakistan,Wheat,2009,26568,27.88,3957.61,494,4,0.056548691626451944
Pakistan,Wheat,2009,26568,23.62,3957.61,494,4,0.056548691626451944
Pakistan,Wheat,2009,26568,27.41,3957.61,494,4,0.056548691626451944
Pakistan,Wheat,2009,26568,25.37,3957.61,494,4,0.056548691626451944
Pakistan,Wheat,2009,26568,26.68,3957.61,494,4,0.056548691626451944
Pakistan,Wheat,2009,26568,19.3,3957.61,494,4,0.056548691626451944
Pakistan,Wheat,2009,26568,23.62,3957.61,494,4,0.056548691626451944
Pakistan,Wheat,2010,25528,25.48,2968.44,494,4,0.05433092862428322
Pakistan,Wheat,2010,25528,23.75,2968.44,494,4,0.05433092862428322
Pakistan,Wheat,2010,25528,28.0,2968.44,494,4,0.05433092862428322
Pakistan,Wheat,2010,25528,23.75,2968.44,494,4,0.05433092862428322
Pakistan,Wheat,2010,25528,27.45,2968.44,494,4,0.05433092862428322
Pakistan,Wheat,2010,25528,25.48,2968.44,494,4,0.05433092862428322
Pakistan,Wheat,2010,25528,26.79,2968.44,494,4,0.05433092862428322
Pakistan,Wheat,2010,25528,19.52,2968.44,494,4,0.05433092862428322
Pakistan,Wheat,2010,25528,23.75,2968.44,494,4,0.05433092862428322
Pakistan,Wheat,2011,28328,24.98,1979.27,494,4,0.06030182901473746
Pakistan,Wheat,2011,28328,23.36,1979.27,494,4,0.06030182901473746
Pakistan,Wheat,2011,28328,27.41,1979.27,494,4,0.06030182901473746
Pakistan,Wheat,2011,28328,23.36,1979.27,494,4,0.06030182901473746
Pakistan,Wheat,2011,28328,27.02,1979.27,494,4,0.06030182901473746
Pakistan,Wheat,2011,28328,24.98,1979.27,494,4,0.06030182901473746
